age,annual_income,education_years,work_experience_years,credit_score,loan_amount,loan_duration_months,interest_rate,debt_to_income_ratio,monthly_expenses,savings_balance,investment_balance,number_of_dependents,employment_stability_years,housing_status_score,marital_status_score,health_risk_index,insurance_coverage_score,spending_score,online_activity_score,device_usage_hours,location_risk_index,previous_default_count,financial_literacy_score,loan_default
45,64937.67838,19,8,735.7330651,38277.6497,12,13.89176544,0.8609857484,2725.700614,10762.63068,14030.15826,3,19,2,1,0.1621688002,4,28,54,6.869520424,0.6624495521,2,49,0
55,53380.42809,18,18,720.1448617,9597.718675,12,8.73414639,0.5311520841,2696.654246,19601.42833,34589.4281,1,23,5,1,0.5316895074,5,79,17,11.17295749,0.9966541996,0,22,0
45,67205.56167,14,9,785.5670454,30651.09735,36,7.335633302,0.5853934389,3016.640296,16959.12128,33998.31815,2,1,1,2,0.09879925202,3,75,32,10.73184632,0.9378233291,1,14,0
35,73350.94759,11,33,692.5561577,26731.4427,60,6.529987498,0.5577900964,2600.630117,16115.75267,23313.61201,2,25,2,1,0.7926088768,2,69,81,7.03826837,0.7591802915,0,100,0
18,68192.12623,14,29,598.1237322,15228.34792,36,5.367699951,0.3589614295,2363.122446,0,15671.48561,5,23,4,1,0.3493440036,5,87,87,2.755330507,0.7653552422,0,39,0
19,49644.96341,17,12,636.1103019,30040.96317,60,10.46660343,0.8179521716,2591.742468,24960.11955,61036.89678,4,22,3,3,0.6951382873,4,89,55,2.857920539,0.435720771,0,100,0
44,64885.70534,11,16,601.4579017,10829.33701,60,3.168175756,0.3789508128,2408.20854,22553.59795,32740.04707,2,3,4,2,0.01202534113,3,36,20,6.48618745,0.3947189082,1,70,0
63,64713.76678,12,20,592.6353619,27582.85768,60,5.001223081,0.3200520406,1933.203347,28713.94543,9421.696178,4,24,1,1,0.9038588442,4,45,64,6.006523948,0.005849800046,1,80,0
35,74762.52967,10,30,677.8249059,19205.68356,12,6.895976332,0.5948995936,3692.490948,26228.5205,7446.736522,2,14,2,3,0.6373214834,5,40,30,5.152192621,0.05409868994,0,34,0
33,47686.86082,18,8,575.0740906,49469.54827,24,14.07197149,0.6318435868,1231.462469,16037.47254,39551.62564,1,5,5,3,0.9196934368,1,71,15,11.01240565,0.9904343948,0,51,0
27,58526.03065,8,21,721.4113682,15927.37748,12,5.394975354,0.8354790954,2437.0054,15367.99937,23121.05794,3,2,4,1,0.8316498256,2,38,67,3.341313682,0.5583407886,0,83,0
41,65230.1689,9,6,697.5484007,29037.42142,48,12.50146456,0.1014175282,3503.457909,32410.89074,9699.628772,3,2,3,3,0.6729697988,4,78,58,2.78037686,0.4166104858,2,100,0
50,62203.9288,8,16,678.9498887,18985.4806,60,12.82053711,0.5167491161,2285.62414,30835.87041,32911.64868,5,1,2,2,0.7942336294,3,31,61,4.962825683,0.05116202469,0,90,0
27,67611.6736,10,21,710.6829357,18098.72117,12,6.36919203,0.2074606313,3566.551667,29798.0982,9979.917899,3,24,3,2,0.2013122467,4,12,49,2.109324712,0.06458385483,0,61,0
51,44836.70126,18,17,631.1425959,18920.93253,12,16.62303529,0.4879759151,3169.896226,6998.260744,29228.31772,1,21,5,1,0.3717336962,5,76,24,4.712846065,0.3715849507,1,49,0
29,82214.88475,12,2,671.0499025,28469.39326,60,9.698889957,0.7921760267,3024.371639,1717.357176,20848.7103,3,21,2,3,0.1188657695,5,13,82,3.922469862,0.6117867374,0,13,0
48,86444.97261,16,20,697.5815905,38608.77749,60,14.6637269,0.5272207051,3848.794091,15534.66191,1484.999094,2,25,2,1,0.0977433861,4,74,90,10.10399023,0.4757962028,0,98,0
45,68694.20521,8,5,721.2899746,9211.707449,48,15.34103936,0.8939791248,2376.905662,14310.15163,23389.14015,3,18,1,1,0.9132584204,3,60,64,6.042238655,0.6133016393,0,51,0
63,76125.51816,19,26,686.4583025,23064.03004,36,12.88163811,0.2844216993,2327.86248,24279.57652,11272.72952,5,1,3,1,0.1239984824,1,32,23,9.18374542,0.3428430141,0,71,0
45,50681.68293,13,2,629.0865216,6186.948372,12,9.677221654,0.5479270667,2256.41032,21670.6997,17757.19623,5,8,4,2,0.8153423292,5,68,95,5.948874872,0.2138183488,1,55,0
63,79870.49984,8,28,662.0146446,14630.67842,60,9.285959352,0.338958414,2213.794303,34493.18822,37349.75921,3,20,2,1,0.8368599057,4,6,1,4.799433489,0.6341082398,0,54,0
56,54656.54797,11,21,599.366231,23099.68353,36,16.09098484,0.5271914294,2640.439087,8122.201431,21099.95551,0,19,3,1,0.1390875051,3,42,52,4.813905715,0.2861139479,0,62,0
61,67958.44468,19,8,645.6122856,39689.61195,48,3.013255448,0.160527456,2290.208519,21160.24598,27668.17397,5,13,3,3,0.8204235901,5,6,45,1.654638917,0.7013611573,0,99,0
52,47982.03536,16,18,644.9580807,32271.4761,12,5.954758293,0.8162609269,2748.9817,953.5080163,23362.11127,1,10,5,2,0.4494289237,3,14,71,1.793985766,0.03862498283,0,44,0
21,56505.17861,10,34,818.0629608,34506.91784,12,8.886224802,0.1076237883,910.2064446,22611.45778,28785.73839,2,11,3,1,0.5633127157,3,82,31,5.132424564,0.808134343,0,44,0
59,64665.07536,8,6,673.9098859,65468.60804,36,15.65850616,0.5148055699,3115.78282,21064.96028,26153.69025,2,4,4,1,0.569030922,4,24,7,9.051292066,0.8477277571,0,63,0
55,64368.68996,17,23,661.3036436,38004.38072,36,6.606108158,0.8673647391,3172.501246,21186.39959,5807.840795,4,22,1,2,0.2721294974,3,38,84,2.949631314,0.8175797702,1,87,0
26,60858.50327,12,20,671.2627599,16310.87336,12,11.15454693,0.7373708984,2018.794515,27795.65123,24114.84335,4,8,4,3,0.7405507326,2,45,67,1.863282907,0.6610296214,0,29,0
52,67077.44844,9,2,633.0930217,17676.33653,12,8.05652754,0.4168644898,2960.804755,27114.53983,13205.54606,5,4,4,3,0.5278352291,5,19,31,11.46915359,0.9122085054,0,82,0
40,83712.92646,13,20,651.8965036,1000,36,4.343607045,0.3968557816,3927.980657,11031.8504,38642.54017,1,2,2,2,0.1839441779,5,36,86,6.729821016,0.8098972921,1,100,0
50,76751.24782,8,23,668.4013094,1000,12,16.40147052,0.07719580021,3047.891743,15951.62099,33037.18453,1,2,4,2,0.4923413969,3,14,47,4.025777249,0.8801695037,0,86,0
38,69499.71433,17,36,641.859021,20516.62885,48,9.53936898,0.1534225065,2930.293666,16261.2982,8959.35137,0,18,1,3,0.06995144192,2,86,85,5.114134205,0.9303698811,0,78,0
28,73471.70416,14,7,629.9305125,39668.14604,48,5.160989421,0.8884164457,1595.776293,17771.13007,32398.20968,0,29,4,3,0.1212528003,3,92,47,7.016614676,0.5821503837,0,73,0
23,68358.12947,9,25,683.28456,27765.91511,36,10.47562293,0.8378840068,3601.143963,27035.41423,495.6923796,2,27,1,1,0.2015025479,1,44,18,9.107208536,0.9584685663,0,30,0
40,65784.43344,10,6,623.5217421,28170.49281,48,3.742141997,0.6853941785,2121.28809,20265.63251,41365.85916,5,24,4,3,0.4397508696,3,20,94,0.6393981981,0.4289570456,0,64,0
48,59900.10361,8,32,615.8775787,42894.04754,36,13.51053367,0.08046996822,2885.97955,15446.04307,6553.042495,1,9,3,1,0.1662621945,5,82,11,10.72996663,0.6571532289,1,65,0
55,55817.60124,9,13,716.1389238,45670.06071,24,5.155131987,0.8694954375,1004.963525,17600.20002,23912.70512,4,0,3,2,0.8336955764,1,3,48,8.974078253,0.675397027,0,59,0
32,71376.03577,19,31,641.2331142,29271.80247,24,16.17929345,0.1601545729,3704.103408,18056.92484,0,3,26,2,1,0.701475636,3,38,22,6.455814199,0.4283366748,0,35,0
57,63171.09028,15,1,759.0360227,53194.16995,24,17.96839334,0.06284726392,2151.132652,7467.586187,28219.43308,4,10,4,2,0.179167062,5,59,2,6.5681535,0.856882728,0,63,0
58,82721.11667,16,12,700.8983174,16905.02155,36,9.492433032,0.5391796379,1584.800578,39082.53253,18897.72348,5,3,5,1,0.7409266762,1,61,58,10.58328559,0.3202871292,0,88,0
33,60586.10121,17,28,682.0789147,37233.61066,24,15.66059934,0.756241538,1391.241898,8630.906791,9409.287515,2,11,1,2,0.1065019391,1,2,21,9.227595419,0.9621277481,0,26,0
51,63118.07181,15,36,660.057877,11445.17129,24,17.96168939,0.8200929478,2025.829247,15983.3405,18511.74587,0,15,1,2,0.8702821099,4,85,44,3.320116395,0.7106822713,0,10,0
53,94590.19395,19,39,709.2722122,46696.20641,12,16.81527837,0.3201962088,1589.986322,20980.78321,3645.477671,0,23,2,1,0.6576639441,5,88,11,3.290009904,0.6948139423,0,1,0
26,49214.90601,15,25,761.7641537,14961.43233,24,6.010886681,0.6831998482,1081.070226,39036.41253,55239.30421,3,25,3,3,0.02848813947,2,45,33,7.299142001,0.04258591243,0,39,0
45,47346.60719,15,37,688.5359598,15003.10621,60,7.154787486,0.5987867449,2947.474202,28239.00698,0,3,10,3,3,0.2555787251,1,55,73,10.58701225,0.8585532741,2,38,0
22,34178.65917,17,30,710.7910322,9477.642707,24,6.355618918,0.4354375719,1822.829332,26706.18751,12774.54236,4,24,5,2,0.3354266402,1,5,16,8.075104848,0.3870580246,0,23,0
50,69150.01149,12,37,722.4703529,14237.60551,48,10.88290478,0.7945898618,4393.379696,0,47976.43086,0,21,5,2,0.05491694735,4,63,15,5.394299618,0.08279510089,0,11,0
33,43091.27234,10,5,692.4675117,35564.94917,48,9.327311771,0.5233323331,1981.140266,16709.76675,0,5,5,3,2,0.1696236186,2,55,89,8.464644443,0.6091886428,0,36,0
47,46335.1793,11,28,750.5573399,19974.89837,36,13.72596526,0.7506945449,3512.884319,23623.49803,15152.94876,4,27,3,3,0.7358532085,2,6,85,10.2095711,0.8011826803,1,28,0
32,52839.63288,14,17,643.6081041,16852.0556,36,3.123338611,0.1601244439,2671.43394,31409.24257,8000.816309,3,1,2,2,0.01940299869,5,39,61,5.570956855,0.2908439277,0,92,0
60,64755.21846,19,20,756.0516921,24495.26314,48,17.77787503,0.5682904736,2002.398513,12229.37745,17653.32618,2,25,2,3,0.4462457005,5,80,22,9.030894573,0.1335145416,0,35,0
21,49407.19052,13,7,740.8541463,38499.54105,60,4.992813631,0.6465809932,2338.783981,10862.22555,9526.373237,3,18,5,2,0.6111450556,1,10,94,1.68574556,0.7195438381,2,65,0
55,78367.78711,15,14,650.1357139,29462.09433,60,15.14260653,0.7949354255,2069.752294,34556.32179,26822.1122,3,29,2,1,0.1697836204,4,45,31,7.24828818,0.7667055132,1,75,0
34,88234.20939,13,34,655.7462461,7074.894029,36,4.987973745,0.8749950019,1775.750649,15820.32079,29121.35151,3,1,1,2,0.5885195355,2,74,8,1.125413919,0.02812738639,1,3,0
40,54266.63621,19,14,667.5070725,27495.43593,36,10.127716,0.1175423262,3373.839278,23843.70896,5265.099801,4,19,5,2,0.3332241977,3,63,2,7.335003813,0.8548311049,1,34,0
35,35737.86754,19,12,717.6404355,24318.69306,36,13.08390527,0.5190158515,3526.869583,13339.62263,38866.64954,4,14,4,2,0.1663972108,1,21,30,6.302538746,0.726354443,2,32,0
41,76450.19253,10,9,743.5375045,12650.15672,48,11.07822022,0.5015644783,2511.191136,18529.21011,42798.45057,5,15,4,1,0.1552498067,1,28,2,1.51084579,0.7940639125,1,2,0
53,75255.81469,16,1,572.3252615,28869.34205,12,13.78977873,0.2316907409,3148.959298,33640.84885,41264.67541,0,25,3,3,0.1844316595,3,11,59,6.625357496,0.20238985,0,62,0
27,53101.38389,15,3,602.3794411,26828.45759,60,14.70557597,0.3804474787,3464.116438,28378.44608,30053.94281,4,9,4,1,0.5643833054,2,69,64,4.849338551,0.9861154219,0,35,0
49,80357.19641,11,5,655.5905319,26947.64643,24,7.151110744,0.2714978166,1782.765403,13476.77145,6431.953986,2,24,4,1,0.2441393681,4,30,3,4.560751584,0.8836037895,0,26,0
54,52220.37135,8,37,674.7781108,8972.62476,36,9.424295853,0.782602062,2589.952085,20968.93937,16427.43528,0,21,2,1,0.03239435914,3,78,77,9.315406237,0.8508287801,0,8,0
27,96345.62001,13,32,677.525248,1000,12,6.276166626,0.1349896518,3244.136398,4949.782251,11432.78191,3,13,5,1,0.7337617242,5,64,41,2.713598415,0.9235967524,2,95,0
19,90038.3259,12,3,652.5955932,17657.58081,48,12.91081177,0.2329852694,3145.327545,13636.69713,25673.23216,4,2,1,2,0.4638641333,4,8,41,3.32965924,0.3677824683,0,39,0
36,35513.26094,11,27,655.4695407,12807.8214,48,12.21544358,0.8922104274,3529.922695,28337.02007,30501.48247,4,15,5,2,0.4447600986,5,53,80,11.43043564,0.7005876632,0,53,0
26,78048.80188,11,33,786.066102,40776.31509,48,9.565022126,0.3754802085,2736.047911,10992.87124,3140.401339,0,9,5,2,0.8612504967,3,70,18,2.511351132,0.7596995955,1,74,0
58,15000,8,34,850,8800.780103,36,13.49115634,0.5720368142,2025.432597,34937.56433,33932.15212,5,4,2,2,0.7552550862,1,91,96,8.622032004,0.1353147958,0,15,0
32,31610.80751,19,37,766.6997805,9316.751182,12,13.5806078,0.7468638617,4139.433499,13790.61208,9986.785378,4,16,5,1,0.4657530722,5,51,29,5.310085389,0.722817535,0,68,0
43,72711.49198,10,0,650.9316553,22470.9467,48,9.629924576,0.152317513,1886.410256,4631.274573,0,4,4,2,3,0.6352662481,5,4,85,10.99335963,0.08630176338,0,19,0
29,61058.22736,16,36,633.2992503,20553.91191,24,4.223547691,0.7443034095,2480.373367,13294.43604,20255.89589,2,25,1,2,0.4379379742,1,68,38,7.880804995,0.7479401536,0,18,0
50,66483.0853,17,28,530.890264,32820.4678,36,10.15883814,0.5460597136,2378.306463,32154.88871,0,5,24,4,2,0.8905354217,1,80,17,6.568992763,0.101539331,1,23,0
20,60570.99092,13,6,674.2177571,29094.50459,36,13.84682924,0.3528805311,3014.043308,35823.17368,22031.18747,2,25,4,1,0.789692152,5,23,52,0.5678932242,0.8512614924,0,89,0
60,48833.3518,14,28,760.6631478,31405.38514,36,7.285165706,0.4171155881,2991.142365,17284.05386,32207.55952,3,3,1,2,0.4488126217,2,85,80,8.834502543,0.1714766325,0,44,0
30,42979.27739,9,18,689.2956709,11812.1111,48,9.569602651,0.6019391857,3128.089163,22744.93721,10690.11656,1,26,1,2,0.2449044088,2,52,69,2.174060447,0.3891913295,0,11,0
24,62982.80871,17,35,601.8706633,56972.34095,36,6.26551541,0.07391948745,4462.308124,18465.40954,26953.40103,4,6,1,2,0.4186747164,4,69,1,2.789460274,0.5839516869,0,93,0
56,62506.49434,18,8,772.1635217,18744.92901,24,8.982690644,0.8952364453,1489.101771,28965.13087,11506.11114,5,26,5,1,0.1688810877,1,72,69,5.352474558,0.2418577844,1,95,0
44,74922.44617,13,20,703.330669,42987.73865,12,17.00579849,0.2859745218,3568.9401,26786.08326,33390.26456,5,14,4,2,0.9911681561,3,49,71,10.65093152,0.9533746425,0,96,0
59,56291.10456,10,19,723.1194123,5873.788694,60,14.10775788,0.638594944,2881.922879,22399.19675,43383.19989,1,9,5,3,0.9092379955,1,54,76,1.21329013,0.462949444,1,95,0
35,59731.73542,14,6,686.8585574,41983.87576,60,15.96069121,0.1945292613,2257.265604,16397.4452,3153.8084,4,14,4,2,0.8123888222,3,79,48,7.660224774,0.07556230726,1,45,0
28,46412.25358,15,25,662.9887899,24849.04523,48,3.852098773,0.1917560723,2695.883841,11022.67237,13954.10826,1,1,1,2,0.2042724357,2,53,77,6.422714744,0.7538846509,0,17,0
42,33066.41511,11,0,588.9928276,14349.72783,24,10.51602311,0.5198628392,2371.337421,16018.96926,28781.23648,1,24,4,2,0.2354049951,2,7,73,3.01933998,0.3863817145,0,73,0
35,51243.30063,17,29,544.8671879,41923.08506,48,8.968041867,0.5457692633,1979.203815,9692.87871,37051.78905,0,28,2,3,0.90136279,1,46,75,2.730504477,0.9379216314,0,63,0
45,64971.04102,9,21,630.3507713,22828.15147,24,16.69823279,0.6241718233,2042.29553,11923.91829,17499.82016,0,21,4,1,0.08968096252,5,47,100,7.898320951,0.880637243,1,86,0
19,57151.17126,13,26,638.7972838,35347.00077,48,13.85741922,0.3359372595,1908.924591,6055.843212,4377.232282,3,8,5,2,0.7592701804,4,82,95,5.593919147,0.482224201,0,87,0
19,63230.23904,9,31,667.6627698,30506.9072,48,13.72495349,0.1384471403,2186.774701,4184.993918,44093.25861,3,20,2,2,0.026404199,2,33,57,8.921187148,0.2170854711,0,82,0
23,65818.95804,9,15,708.295361,31511.47109,24,9.746537744,0.2337686263,3349.748432,25711.33497,29711.9098,0,14,1,1,0.8088257836,1,37,4,11.84875045,0.5809201869,0,36,0
31,61341.54567,19,16,580.452531,25739.48293,48,8.715751741,0.4558355931,2399.693911,23778.31237,24628.9527,5,14,1,2,0.3689586876,2,73,32,1.07090869,0.1886958764,0,71,0
45,72830.21463,13,27,734.4683788,43049.78182,36,6.935598683,0.3288017977,2172.35226,22281.9315,29348.61907,3,10,4,2,0.6969121238,1,33,3,2.28993832,0.4725669368,0,79,0
40,55050.27112,19,3,615.8607823,21217.15604,24,10.94752207,0.6495315397,2857.383371,39157.48638,40615.39573,2,11,4,1,0.5765200167,3,50,86,2.07869999,0.7588174193,1,72,0
56,68835.02824,19,27,687.3813222,35848.15007,60,8.305560127,0.5379754739,2760.045366,5809.288024,6528.554945,5,29,5,3,0.3527631365,4,37,86,5.537863199,0.7030954261,1,62,0
42,64581.65069,11,25,640.6851532,9657.439459,24,13.50408068,0.4936915359,1708.736232,2654.482574,0,3,18,1,1,0.3111445975,4,7,56,7.714252667,0.6180597159,1,69,0
26,79521.90674,11,27,640.4510362,30803.05766,12,3.152858641,0.6824267733,2864.279884,21750.04438,38947.71951,5,24,1,2,0.6115133803,5,40,56,9.559479051,0.4577669632,1,61,0
25,61349.75529,19,28,633.7747623,16834.71482,36,3.517970568,0.8096097233,1705.24527,28460.55084,0,4,29,4,2,0.2691834097,4,95,44,3.810948882,0.9959301593,1,27,0
20,39756.01588,9,13,646.5471496,37155.16275,36,11.39243305,0.1018940809,2277.102608,21751.16699,13875.16208,5,20,5,2,0.4303382815,1,59,28,2.045138617,0.5016459645,0,24,0
45,57844.07438,8,31,752.1529989,22119.58788,12,15.22051658,0.6762120091,2588.514375,20742.69364,17819.7134,5,14,1,3,0.808108433,3,88,37,9.530573848,0.1844213337,1,38,0
56,75270.52585,17,12,723.7887825,28462.87319,60,15.67928987,0.3340922916,639.3979287,21841.31475,16216.28113,1,10,4,2,0.3024249531,1,68,69,1.180878724,0.5503360855,1,29,0
41,88708.00995,8,34,726.1542314,37947.4131,24,14.85923152,0.397835105,2336.877922,11510.98363,7327.742085,5,16,3,3,0.3672903821,3,73,84,1.557187527,0.6541675228,0,10,0
18,51045.34711,17,10,691.008943,49217.45481,60,13.36217429,0.7684678784,1949.255005,0,33350.53783,3,17,2,3,0.4197460628,4,67,62,3.681645836,0.5792046011,1,62,0
53,78855.98023,14,18,703.0150589,22528.20447,36,16.91876702,0.2855635797,1054.648767,15986.96719,12571.08888,1,11,2,1,0.9022549097,1,48,62,6.550885963,0.4526572255,0,63,0
63,87284.59876,10,11,702.1629919,1521.70329,12,10.31478889,0.2442746468,2378.472677,10153.6193,24649.85927,0,8,2,3,0.1943536067,1,98,34,3.888100173,0.5311013522,0,98,0
25,80459.19354,19,9,645.2408567,26987.69012,12,3.760441456,0.3348459377,2142.241987,26499.38819,3235.853354,2,16,2,1,0.2332673052,2,79,18,11.50113235,0.8905293932,0,40,0
40,68063.39273,19,38,765.2329588,34488.92214,24,9.764674993,0.8512513131,1051.604953,12508.6994,23027.521,0,14,2,2,0.04501531168,4,42,57,10.31188339,0.4079868095,0,1,0
28,67855.85945,8,22,719.8918179,23988.8322,60,12.13503683,0.1853544454,2659.553971,11981.06204,31432.75847,4,11,4,2,0.5438100049,2,61,66,6.781416716,0.499532142,0,28,0
24,51930.66738,11,26,698.4204933,50692.41565,12,13.15460255,0.4747012145,1845.252038,16442.78845,22561.43081,0,20,5,3,0.7223113946,1,88,1,9.518484373,0.1048463208,0,26,0
23,42195.77009,14,38,666.4223491,17389.57799,12,7.151588096,0.6398127762,2776.561329,4257.837118,11848.56231,4,27,1,3,0.2970162101,4,61,32,5.960889984,0.3802675254,2,25,0
63,54330.17306,9,23,667.0804,33301.19239,60,11.4224682,0.7192726507,3398.724459,20816.74858,0,3,7,4,2,0.2639347393,4,36,98,0.5547872539,0.09483358179,0,11,0
37,41358.87422,19,17,641.035626,13511.16686,24,11.43816697,0.2440647963,2485.533613,0,23890.43993,0,0,4,2,0.3402051508,3,28,44,8.599538407,0.6083019901,0,74,0
35,58040.57623,13,37,732.280195,23284.7878,36,16.53190825,0.1554822151,2730.526634,27091.53778,10772.61785,5,25,1,1,0.05703195945,2,72,66,5.873685304,0.05638223527,1,41,0
38,71466.79857,8,39,631.0532868,37485.30589,36,9.852348532,0.3134551827,2925.181456,20859.39833,23240.84826,1,29,2,1,0.6264484437,1,52,75,7.666690028,0.3103537398,0,9,0
20,77213.84245,13,22,789.3726761,49694.00613,24,13.30931168,0.1225433454,1162.418303,8183.375199,27307.21817,4,19,4,1,0.1413771726,5,10,27,6.876817408,0.04543821303,0,87,0
20,43081.01612,10,32,676.7066757,18813.5776,36,16.77958306,0.4674575538,3527.717112,9525.690739,44368.47198,1,28,5,3,0.4160410252,5,16,85,2.04149816,0.8028222896,2,79,0
60,39083.89765,14,0,663.5496949,16824.93239,60,15.18792151,0.6022890517,2880.893786,0,24048.20848,0,6,5,3,0.6657847946,5,59,52,3.761671606,0.1109992574,0,41,0
61,80815.5992,13,26,638.1436085,48091.96966,36,7.44174411,0.08938455095,4422.343194,12435.93985,20812.49519,5,28,2,3,0.05822370987,5,50,70,3.063619,0.9215405448,1,34,0
46,54878.98936,13,18,688.9205667,14640.36379,24,15.26065856,0.7167395392,4012.888826,3030.581158,40571.50972,5,13,2,2,0.5719489342,2,37,6,2.335971335,0.4603464647,0,74,0
64,57408.75744,15,21,627.9824518,40361.97515,12,9.301649439,0.8064764258,1842.249406,15905.87133,31297.25353,4,20,4,3,0.1293987168,1,1,39,4.953426977,0.2437453331,0,17,0
60,85102.2707,10,35,683.3793778,41738.80192,48,9.254522208,0.456561633,2864.661083,20790.89744,3034.88964,4,16,3,3,0.805212651,2,51,82,11.14110098,0.4539083611,0,23,0
21,69734.17116,14,38,751.4552807,19520.90788,36,15.20590778,0.6633016616,2165.989899,8681.876054,7790.98751,3,11,5,3,0.3771939093,5,59,27,5.391987351,0.6764718716,1,58,0
27,45429.21331,10,22,683.4388403,43318.34879,12,3.192980375,0.3828460191,3393.888202,24232.43798,14385.2982,3,5,3,3,0.1854976883,2,2,24,4.384735366,0.6255642323,1,87,0
30,89315.76664,16,20,614.3591191,38093.24699,12,15.12120011,0.6370846079,1900.080649,9406.901754,66.27229777,0,21,4,3,0.3107714693,4,34,27,10.8460636,0.8122204153,1,85,0
52,68082.84151,8,31,671.2948973,19919.87993,60,17.37182361,0.1139401252,2147.907582,0,59119.31867,0,0,2,1,0.9080685676,2,92,96,2.468473067,0.5105322833,1,6,0
31,50911.56395,10,21,612.1495097,28406.27168,48,3.997274592,0.5830653554,3573.212865,12161.73265,9348.762416,2,21,5,3,0.5238868693,3,70,75,4.373837126,0.4620125102,0,89,0
39,77419.49955,14,25,669.6017321,24766.59781,24,11.03647151,0.05576646672,3001.493056,24726.7551,20777.14987,0,0,4,2,0.363433004,3,59,2,10.12344602,0.2822179286,1,7,0
50,57780.10503,13,38,758.4605249,25993.46724,12,10.99635404,0.5090775879,3149.510081,26546.86724,22852.47397,1,20,1,1,0.6815901082,3,20,54,2.075883196,0.9036439039,2,25,0
51,66531.4343,12,20,714.9038863,13047.2024,36,4.636813051,0.6608332199,2471.253058,30382.18863,27274.06898,4,9,5,3,0.3370770016,1,51,12,8.320136468,0.1790279194,0,91,0
51,66422.68292,12,31,653.5135518,21891.78456,12,17.51262892,0.2080479967,3012.939926,24251.75959,21648.80913,3,12,2,2,0.04413267056,1,50,70,5.822940913,0.3375936779,0,37,0
34,75892.21675,14,31,720.2401623,14779.92759,24,8.107983934,0.8810393527,1355.826255,0,6585.559046,2,28,5,2,0.06877089684,4,84,24,3.193336048,0.6954839178,0,76,0
40,68598.15872,11,35,754.0064116,6246.475321,36,5.876043612,0.7955561368,3809.993375,4474.92102,23478.00735,5,6,1,3,0.5346812105,4,52,24,3.266046226,0.4901424684,2,67,0
